itemid1,itemid2,itemid3,itemid4,itemid5,itemid6,itemid7,itemid8,itemid9,itemid10,itemid11,itemid12,itemid13,itemid14,itemid15,itemid16,itemid17,itemid18,itemid19,itemid20,itemid21,itemid22,itemid23,itemid24,itemid25,itemid26,itemid27,itemid28,itemid29,itemid30,itemid31,itemid32,itemid33,itemid34,itemid35,itemid36,itemid37,itemid38,itemid39,itemid40,itemid41,itemid42,itemid43,itemid44,itemid45,itemid46,itemid47,itemid48,itemid49,itemid50,itemid51,itemid52,itemid53,itemid54,itemid55,itemid56,itemid57,itemid58,itemid59,itemid60,itemid61,itemid62,itemid63,itemid64,itemid65,itemid66,itemid67,itemid68,itemid69,itemid70,itemid71,itemid72,itemid73,itemid74,itemid75,itemid76,itemid77,itemid78,itemid79,itemid80,itemid81,itemid82,itemid83,itemid84,itemid85,itemid86,itemid87,itemid88,itemid89,itemid90,itemid91,itemid92,itemid93,itemid94,itemid95,itemid96,itemid97,itemid98,itemid99,itemid100
5.340107675104921,4.905189888910536,8.124058107572633,4.4810206387482285,3.8799951940142474,2.7466668246796235,5.148463485448987,9.345594389517286,7.997898261597601,4.909592524951407,7.043370690577919,2.319624121634903,8.93003284438277,4.254827517876215,5.6128046906953335,1.3509284903066674,9.855052178671121,3.249330833369939,1.2671686014201167,7.61730019046561,3.1633938010781493,1.6811066912648798,9.075397136271947,8.4173976190207,3.7826560647366714,8.566868082255795,9.57780925445581,2.9680988531744674,9.752385774774801,2.6416873267208265,3.6271036212721257,4.862048259742654,8.091771806413156,8.738638560911017,7.957177060188377,3.74473062858225,4.412813274191775,8.208721709355787,3.2777308633352162,4.129373818009146,4.036323574321566,1.7112943132301945,3.2932679802961493,9.08625397439382,1.5081278632125705,3.5229714002904284,3.73662741699437,7.796816474072574,9.661455930406799,8.65667269756964,9.889514543631323,7.033116124223348,8.204878859070554,7.2916943377234755,9.479937937841983,6.765345424039535,3.12812791662068,3.515182555048086,5.933063389067845,7.6955389334921795,1.2918907129540236,7.12182776006841,8.144905265292408,8.460701729543796,4.738710381761175,9.756913306284737,9.720106877066879,7.4318929349999125,9.37587060353909,5.044767500124126,5.060128928885587,2.9463202376479183,2.617020859030293,5.831021348936662,1.5065655503617945,8.249616761595234,4.841270761036581,2.464068495958059,2.5899792064315097,3.345438209392749,1.701569380266934,4.457360356114343,6.495611146178797,8.442744683804898,3.5214907292538062,6.968070383532717,5.273580339741189,9.34361739309368,7.436936551336856,8.810747946708704,9.131257333441456,5.959201480635009,8.991214217056356,1.1050091325609648,2.179180473404309,5.901732122096478,5.953995676951216,3.4682442552140778,6.988049292271341,5.209583011766892
5.968110114067165,3.8512598206907476,2.9814300900129442,8.860504520717626,3.9123886178741403,6.135269017933646,5.83802464977806,6.739938792343526,8.332042694460329,5.4118708090551735,8.142576311338367,5.550829120146382,5.853262366730467,9.773143288491662,2.0271644272382616,6.489531959237473,9.148403466018262,8.859759301875979,6.919615470606891,6.1044814265398175,2.2205981349002952,6.754227112405745,7.135643591571166,4.8512513312769165,9.553219624116371,1.094073037021659,1.447542604058564,2.137665954609005,2.1092094273932105,4.608569820571169,5.865661535242688,2.10238558559907,4.9466465484523106,9.222646871615305,8.525253091262677,7.993589214236746,1.3733861257885236,3.4968508640639646,8.864102713747343,2.3996663111462664,9.512844220458406,2.198014343526857,9.319843220667922,8.6087899531131,4.689695620476713,1.8593264612469227,5.8971290884349665,5.143489605674726,4.535477811122794,8.71879315578327,9.848526842430708,6.68632864663948,1.5663407835740277,7.694441524037239,3.32615751927515,5.023464311324515,2.5610857213766445,2.4352828326626237,2.510124144618646,3.9391451463834537,6.6363900478956275,2.728270084614166,6.3162644007017725,2.584093249493749,5.644086225274113,8.300979174781357,3.0476611921966867,4.352276543739375,1.7180112046335334,8.082112166145878,1.2867815072052229,7.272022436897437,2.133476383055335,4.408322223587426,7.620203160304568,8.518853384298087,4.491966429064785,1.3646206586781777,7.22828519710091,7.859707795673553,3.5868426044618555,5.167555295652709,2.10837445078327,4.907060019764767,2.8237316490918754,8.520253811717136,3.9108296288332065,4.831520274196665,3.916494478356918,4.706747812343529,2.4865895498691333,8.384783904421647,8.749475529720087,6.986334700359509,5.562100067386552,9.778335175415252,2.574048167343023,8.850928804170188,2.4295017633151192,5.62160074710043
9.704973078077648,9.452391025957617,5.8221210989630645,3.199621764083287,8.550864164387633,9.990046379084871,5.586521264467376,5.918051241517205,8.980331730809251,1.189475581685514,8.032471673770052,9.658056100918047,3.4550586086508597,3.3471262868679768,9.055190126862758,6.300615488205603,2.2183194595416555,2.9102559049821157,2.6296273030186295,3.444847614686319,2.6577763651322144,3.322104471844953,1.9421826212026183,8.872147409376765,4.609015945621939,7.225264485921896,9.29372330150046,3.579277935591267,9.402608786680071,4.4585933269732205,3.9845250759555757,1.6301088957276226,4.819323467649745,5.283535841902266,3.4780484653244534,1.7122238165905352,6.7173467921720915,8.444329475594486,9.839823477632441,5.220062059812479,5.638238671602834,2.5572029130812948,5.398386436175606,6.526787512830831,6.621546877400969,2.851096037458173,1.5437930093348247,1.2749246029062875,4.61654938344202,2.3080473300098534,3.3091151615157566,4.3688331835152425,8.651651470751625,8.260881169389698,9.962191201022694,1.8337569232917883,9.085544363348953,5.7573425739665085,3.7829294501000925,2.2629394066562805,4.696166199328757,3.6257871537811783,8.321550556263439,1.8519456664392275,5.173914382976905,5.927921895244708,3.885111881198166,4.805753162208585,9.214018582217657,8.064915262836855,7.877988965259533,5.41196953988011,6.759373938971273,8.465920438388157,2.9303250747093017,2.3194957574994493,3.4108938367961246,3.850671339228851,6.618728358544494,9.506800470620682,8.761266248327756,7.083326459423929,2.4223373888083226,3.0638291479807602,6.2614340248927105,3.667174405350939,2.808906917068244,5.632538458386566,1.0380900561188173,3.518926246721737,6.817833883641324,4.201587464684812,8.328154370891223,2.6708296012641926,1.6418455989889027,4.244707363357815,2.0463044270507718,8.45145730746782,9.602738145341158,2.0913447461169317
3.875688468455861,6.742730489728723,2.878308364026706,4.2817861322187145,8.618998179326717,1.1591452325277085,3.27503755866385,9.234773039738684,8.133177607018677,2.8426708676847277,2.578797298082898,7.201456257573352,4.1120544299073085,6.0971681709093115,5.607148163102438,1.6056746062706928,3.6431822598196884,4.997100804328545,7.568011488863884,1.5665456324957971,3.5454133214192387,1.6135436447167422,9.61804376260104,1.9400297448012311,2.394220354685591,3.587751090613324,6.238316687177639,8.329660416185906,5.5312163550739495,1.1718472058740381,9.852958584840138,7.384155104818808,5.298773515341509,5.649639039720379,9.479948028317509,8.634653111256139,4.304169103137636,7.187519998194319,7.213381485182578,6.491406770659481,9.46634792478467,4.855787824755716,9.072069579459583,9.592935444076375,2.262172287501119,9.751912075854046,6.224161298385572,4.767411399661932,3.2062755767144364,6.007894731612732,5.681135401587782,5.775125933261047,7.993901791222438,4.092524852835905,1.8368693253145802,6.255551960251318,7.015569642118164,2.6746709498061008,6.9314701829093845,4.4448157513124595,8.156952729970861,7.505683197941456,5.637261022840018,9.750236586121513,9.772516391708354,3.4916437705397847,4.838343671107243,3.9110843060243985,4.459797480704647,2.8835312954046057,2.1068974995467857,6.32718435506767,5.721350549214385,5.371147954021836,7.791120494951536,8.367782076044504,7.791446335545355,6.94196865673919,5.783767225082226,6.5675152051259005,8.678283063498156,6.046823568624883,4.491343132351835,1.7086125936322998,5.080868722950152,5.700011260128738,8.362371060811558,4.701338111185462,8.756051109042907,8.22395467374487,3.984947250834684,1.9518132566554618,4.94070362597578,1.4568000407476651,2.0921995323085625,2.0881531543490115,1.0241391768278088,5.106723093221881,2.9635680633881583,7.930311708500658
3.8237033888944767,7.648242146120103,4.224815675930614,4.859558377551176,6.985367619929449,7.741359784364043,1.4474677083409824,7.990812370257158,2.541892669473033,5.329870891009921,7.066403003734072,3.4535726250657555,7.29567050455962,3.7097889401416126,4.669722339817386,1.3353488620927614,4.352781769965807,4.155109591091457,6.67458698043931,8.544287654843405,8.567074565477329,7.868544810676211,2.2723688355731784,1.357502902441587,4.986613458374359,1.0716810573987257,4.460432757579067,2.776963311440867,4.0801260622762525,2.8622590392682716,4.38343492226123,8.634394217420223,9.599395132829146,2.6933211692491885,5.591562940626919,9.351699577203124,2.8988560367514493,7.930481193290383,1.724377961140534,4.2361153947181895,8.213137933509792,6.460607432322047,1.6730966962152474,2.2287255386929363,3.3294067390931312,2.813873270359384,7.551669651462053,2.069508682921522,9.789677977630879,8.082626722006001,3.3167001788418737,2.8835238918037307,1.7338965438014973,9.677139489777602,2.987722959800804,3.057786658280868,8.125849727964852,8.137758323624176,6.471020628036132,3.604166620422768,7.165973983858688,3.59462296312398,5.61237770099762,5.456535782344713,8.702958334466985,5.469429794148644,3.3734916572371194,7.671044534744463,2.7917208298819975,7.55914327338047,5.733964522436272,3.079483920281831,8.816632261606246,3.1956078343877428,7.5256190185191905,2.6207737915461458,4.318805317602327,8.552784935732435,9.151224615479101,8.585704080428261,3.0253350253797473,9.158094280353724,4.320245830591995,8.624570769331113,4.316865359628515,5.977198500496481,9.271883303685827,4.743877612817126,2.383786678277463,2.300618463292632,5.416207844599587,7.9288425182424005,8.635676152605091,1.2511883553565015,4.671290095425166,7.134207940721634,2.7595197277285557,2.8910964723493056,7.143260198260923,2.142930254863514
8.74129869311874,4.207579108531139,9.718920088257656,2.8152801564738668,7.32230731494209,6.124697815375853,8.355034122359584,6.774880271703377,8.498780747776127,4.366975346702315,2.4443045003737383,9.059051485647528,3.356803744942007,2.2327924476611747,3.2585110270950017,1.8646992219493783,2.088052319169838,5.25568891704166,2.261970509443108,3.976407638697819,3.963616893676728,6.194388974687781,6.889161837378378,3.2039468478292346,6.599817098115915,5.472008899406485,2.0556109081965213,4.076088955187123,8.513311328377235,7.911903686777294,8.55811150866463,7.793628236942244,8.703690885932048,3.6473700876909647,8.732758535376558,5.058979077023386,2.0290998098016804,9.63283436232626,3.608143272624833,2.9431807546099247,4.149321138631677,6.2093174314055055,2.5980046897762477,6.808056050588732,9.048561311544601,9.7747266509717,8.078308868014247,3.7777963351206614,6.712595384098799,8.946610499769768,1.0170447163751253,2.4827789625862438,6.508939903480398,5.0198482800849105,7.6548321539172415,8.442089841242709,5.947362999174529,5.7089322661645285,6.87588051570291,4.180367222844272,8.926041240486123,8.039560816029052,8.200208853472983,1.8342976350282816,2.625708300556384,1.8907509776849403,4.823685372602801,8.925768796634463,7.3602917044167375,2.2131333875647856,7.479391446307309,2.057730300751338,9.852788676826984,3.6105056326603586,5.1586494095671425,8.363351063639548,8.369987187168928,5.008381758007219,2.646123335648822,7.60450508491934,8.247621646241896,6.365051514450119,1.452527783348167,4.053942726724745,4.025276769042502,7.648655214630533,4.176999473662004,7.563565584403499,3.2191831610763444,3.6476566464475386,8.443081041075741,6.006747098525264,9.815503176389146,5.23819840770992,7.932640429751641,1.379641460176335,8.638343605840234,3.3350111002848037,9.368130733564655,3.9028268630102625
5.801594255449408,7.663972774158936,6.450494296405251,3.7806861454731338,5.18747210166801,7.125582018123435,6.667312068523873,7.618883507131062,5.843761315923031,1.4283354579767318,4.092413279505618,1.4580095259376105,6.454899612289283,7.790399820932329,1.013871989428388,8.404000607090747,4.289203778972816,4.563150816000068,5.333669302968176,2.5836496553210906,3.042753774276714,3.9169005766650784,9.268826175840902,1.2137708744757583,5.764049366977002,7.701947557258969,8.965463477582801,5.617371413811948,1.2141403119318794,3.2875937068452092,4.49819163903163,8.940268919876074,3.5284501601104328,7.641639541627445,8.388800278196104,3.1364327593394723,9.812712776316769,9.691102334716495,3.3791981543133365,8.314024238949678,7.1018047798072095,4.253719618312001,4.119961296231617,6.128389020720825,8.644291744346939,3.632692620054896,7.013810627419599,1.2100799779744031,3.7038432785683173,1.5891256186636178,3.282733150057603,5.766096483190268,7.169994401692314,5.493612656016648,9.496854676527512,7.367108549359069,7.296774215410082,6.956676778743575,9.196421631321329,7.740727717058502,7.476479083314972,1.200112306479915,5.621454338838626,7.22751254259373,8.808185178127626,1.3172055783710428,2.139756710102728,2.8436202609057926,7.874499347836648,7.173736455089662,9.537613952294274,6.847878183032915,4.1070884030693655,8.324727386257926,5.252465294137818,6.432619936922886,6.839319680362808,5.460608310103243,3.5839512383618075,1.6968696038646185,7.1907412438710985,9.3151450904608,9.710460592345806,3.0123836959671015,7.26337185209805,7.713556457057461,1.6522024542396645,9.757628917649816,2.363307159835562,7.992865947052102,7.3820090440267,6.608542178276872,1.1717884653524633,6.812762465368985,4.747615249274002,8.214778769227397,8.636961974114318,9.649713906735167,3.1142549409965947,4.518590942627718
6.206938485841868,4.770612204239613,2.5598727725185997,9.123444722988024,8.297335827221627,5.063007790745288,4.184186674389216,7.835321856528593,7.679545284857656,1.0330720887489515,7.829980559936265,2.016986855645606,4.672718250728391,1.1237910110595606,6.0386407192460885,1.6258326063264479,6.97385746544919,3.571271779915053,9.424571804080028,3.723690398394778,4.537636624031389,5.3625525056907355,9.70116966936892,7.573693295491466,1.1412107230425796,2.278359135802307,7.494086122422173,8.597275884096018,9.4860085749374,9.289307466842924,2.073574800715938,1.6624488406071976,5.69702924429269,2.6903769774015633,9.233626087738921,8.235865266873672,6.099124569860675,9.730021543929293,1.6538488059018115,3.083216689821559,9.284557684617829,4.689445341860949,6.832921189295286,4.971237772776728,7.773348441348184,9.209924295386598,4.701178179543747,4.711089759582337,6.8582815515824915,7.210464942111004,1.636960401347844,9.239827319308123,1.2582842907491134,3.2152580475379002,4.2232731570328195,7.159438304192026,5.917026739452996,3.673295142143895,8.513349925405409,5.834556441649808,4.637214368850989,9.27333164369874,6.1435208260720895,3.308655549363511,6.032608448220284,7.438813012009315,6.252672571190933,9.777340388315887,1.60767181792094,1.9163141509291712,2.3982698722182914,2.654179445287225,8.529911189429283,9.463549372389467,7.293152261542604,6.934676592103797,4.719674969758122,6.225080168698562,6.985184450185879,6.5128985216564,8.188770492293266,7.2361508534847765,1.0369416863415486,7.0868636336030155,6.094168049955712,5.594053516823607,3.0348354317008273,2.4302534511779017,3.985280923618628,3.7111239543064976,4.632913943305915,3.9634605158939302,2.227208454328854,1.0299023199846076,5.274233856233443,4.2219716894474315,6.826711641427332,3.847715645776778,5.401468483051386,9.820843734585214
7.339339323931435,6.441500349565233,3.416237867422958,3.244097366697772,6.523995148225498,9.530771236309256,2.0640128743155817,2.5951107511284235,2.267075671345977,2.846217037156263,2.8213219837417634,5.196973862333984,1.330803229785403,1.2829856606153047,5.113664713868644,1.5032984250483339,9.685725904553902,9.750763388338301,9.968855086345764,8.39358917471009,8.071359627941678,6.567103894252746,3.7267272285807524,2.2185187786904446,7.571662972069882,4.044969643397797,5.061218620089241,5.596997826439511,1.6551414976557668,8.575522990164945,5.291850805344989,7.369235495093535,4.119999269662172,5.8184237690426865,2.496661345125001,8.93088246216508,5.456233949139766,8.184955203844918,4.078772517429357,2.2798071326890854,5.121360262986703,9.759379897041297,8.208873415019186,9.234877719817481,4.466750790241518,3.275468810963525,1.0692261108951429,9.05833785747973,6.299865173276946,8.535014639555378,4.094926854946261,1.3740357748174545,4.122323199169327,3.94347565383477,3.459648908987523,9.375241298954956,1.8276231213436778,8.893684318655136,5.159822676927909,6.675879448651617,3.3198927119650627,8.470622138130839,8.143656395687792,7.859389679879679,7.272631045533168,7.875816884502857,9.867192124759141,8.583042374753486,5.566793594519035,3.410147331171235,5.878775382685051,2.3085213665790203,5.801525593332646,7.968488063127586,9.270601880979351,5.493062553766615,8.07826003930572,2.108062384765459,5.858106342440755,5.95604455717783,9.339469334387454,7.119323146240682,1.5479400032929873,6.288718689211704,9.035674065658583,6.07055836797028,2.5682610866346725,3.2151262604151825,9.333204962657874,2.419727673841978,1.135627612285548,2.1089852381252605,7.091403224998654,9.405636955339894,1.512810666792864,7.3137817481005065,8.808297508377052,8.581922345539757,6.093658584586399,8.622168357175841
2.17114381871185,3.869709618434298,2.2369780512203516,2.094531845299921,9.822750265099618,8.008921142997771,5.739275090288016,1.254581894763838,2.9069684986910937,5.864842188051449,4.986491404987911,7.687409768344939,1.5137150739088612,2.1126613031029686,3.4668687362044794,9.587881437846255,9.241019744778024,9.317355819045705,7.824518473354187,5.0451087468856715,1.8895013830084397,9.503102494508353,8.619752930997937,7.451959942674534,1.0612086494307538,8.9190473329104,1.9237248244424188,7.587640327156549,5.484269257092173,6.630164513630891,7.604116464782798,3.2814752401951273,2.023415026832643,7.46241724406487,2.8060269411729424,7.67071638053188,9.953463269990413,4.2457834649077295,7.008949345997989,2.1522844788777835,2.0779320038644906,1.768880176513524,8.370460011967316,8.195370909739925,9.555799187226878,9.618865553767609,8.339754632804606,3.8817517478790675,6.439511499058138,1.0735565950620747,4.5558201472094115,4.402823051984801,5.98872400577124,6.502872693128836,8.901311712260775,7.074310987315915,2.4463341843922883,4.8041688735618635,8.60465047934104,6.668289016355066,4.812413781850569,4.6415289090075476,4.289763834536819,7.06224039413229,9.88144866548952,6.949069893248391,3.4879411373638,4.441818102460082,6.654595701143192,4.020652480953615,4.227972939201177,6.363521666211286,6.746508440186204,3.2758630531262014,8.526172765369317,4.726022438026731,4.290005985610028,2.7745831801407608,1.313430729341812,9.584510014096777,2.3329842691094873,1.514072243970575,1.4938100372398648,3.9628123802804813,1.8226602851050462,9.798606194447956,8.842209060595406,5.317676467830853,7.759321382021467,8.599733730078917,8.472119741817433,9.63204237023686,4.739972350026502,6.575848882736061,4.345991998292785,7.909884501570241,3.842992417597251,7.417772933557874,8.547780920939855,1.6036274598618387
6.670796007039461,3.701591301091957,2.8760247721243415,6.467661554945232,4.353788512004302,2.051321964242225,9.022673040905142,6.591210466943731,8.100377436049037,9.770863661870003,8.694191763916578,7.935761346220403,4.069420244158512,3.496025689265151,1.121148694384242,6.289541864315703,5.9865798247282065,6.036679310931088,5.159239917142571,2.6391134981070308,3.0564525939076796,6.2941301604210445,7.689573103933241,2.4048813914498424,2.6306369596222807,7.028356165512358,6.133895302443834,5.222953257553483,5.500378727616658,9.837769554904256,8.365446402602261,9.41788132201643,8.810372209887078,2.9899560893280857,4.282019741649353,8.591904008296675,7.6388353524807515,8.912870526037741,4.844779076023652,5.782999207914378,3.9561952768197313,5.780209422768882,1.0712081057208833,6.3920527153609505,9.511387256368106,9.467803613295551,5.305756256342783,7.408732819298145,7.268437327959548,2.741807926761811,9.505734348944511,3.102526249245691,1.159402987994516,2.62665937662712,8.851684627685326,4.6027805947169504,4.020957892471795,3.9069379096841197,9.293488004037757,5.950239728683389,1.9903221822940484,8.980955858560149,6.299615486969677,3.210998935763946,5.370859293128491,7.345606741082679,7.7666128425960475,6.298903980566666,4.64490800665829,1.1857901162028686,4.338443112416646,8.88402290241563,4.675984893676043,9.00128024684291,3.454068108827978,3.4541856605021706,6.198974628366036,6.871778434581627,4.298940320092189,9.362019403454674,9.812671082692908,2.879413129415183,1.2645977456519955,6.769903359320569,2.5720664133042956,9.358845427980828,9.902530935364945,5.0771528988151085,5.269707933521093,5.948217313238926,1.1502267538898474,2.076746977779493,3.1391791589718494,3.862645147527553,2.0313730822634546,8.62410204936597,4.872755772800835,7.241572086679602,1.009583284629801,8.803423201063534
8.63341887827061,6.124056835724844,7.737128831063459,6.038199228242268,6.4916223911987885,9.74130374332919,5.734196530786196,3.7100813260609304,4.545437590192229,8.304681360423094,1.8417234881372797,1.7470784664881536,1.7169850119483123,2.1553259023083626,8.255778969072805,6.376234313238286,7.915071141921784,8.441261025550991,1.8088794881564199,8.938096848891725,1.3525902342035772,1.582893677433992,2.3274917957176724,3.5743624420532982,5.161968857082651,4.523561904936482,3.117830259428723,8.9147936810783,1.8102374486419444,7.1646582262406,8.851071555598828,5.153264945930299,6.161668219329222,3.132158661193421,6.63138541652833,9.32980819978362,4.334476402324144,2.6733956330745583,2.2762568626053135,7.398825098001188,1.9558556024923939,2.0510756559629995,1.6331234437384075,1.091720582179303,3.8222526806491586,3.3380861634656034,2.835421722167827,9.763128528568643,7.8397442890724465,5.221471365459477,5.708421955883548,6.4066944118247005,2.3857733170921156,9.861286194641794,8.378006015571271,3.1319744139867374,7.786895800421345,2.8079828204650177,8.828093045871078,7.980405666978244,2.7584714982229652,5.169474325998551,5.664800623758675,2.5080292729491886,3.967423551505032,3.7092880675276634,4.3579058135586415,6.899082317426549,7.26777245523578,3.4616593902905626,8.832843265765302,4.729738647292388,5.596328157718783,7.639436963253015,8.09629596801822,1.5760035558040228,2.812359273804391,3.9258597612471675,9.27817276883416,4.845602206867902,3.846883551396702,5.8854022442661345,4.043560888885417,1.3103639153908544,4.068781883920199,1.0816008466828317,9.66151709821701,6.676268914847178,3.628181311893881,7.348713615339191,6.1431553931525,1.4242818930739873,6.627732457963058,2.8452841237794115,4.259790305227831,9.54057331986856,3.701188203315847,2.4728514299846784,9.701136813178906,1.582312796949175
4.370233599007119,5.902551676404158,4.500651126174351,7.905497914896487,9.461732995791342,8.565788370636259,7.930546721367814,7.7595112017280625,6.0710825916427344,6.556608555424048,2.8747487780749914,1.8850202791593422,1.1913972258285204,5.797500786280244,9.779165111663103,1.6527426837063328,3.5152593460108235,8.649020185218376,4.883583606777859,6.32146329425368,3.757828807368871,5.18139413055881,2.7109470304607552,6.829508227424476,7.143582680950802,3.1852444601680343,7.346185434344751,4.36237731113122,3.869032135825726,6.24815337896797,5.370763882568691,8.991861327065706,9.802536393612911,4.816158651205846,9.271798496290312,3.290472622436861,5.699729866230789,7.621138694729146,7.568716283790435,7.5511415699002,9.653536518517052,9.779480128126934,6.094767415869226,7.468721390119894,5.555813420237263,7.609950082792772,3.156379046089283,2.1235013965903136,8.056101911748064,7.3154264657991215,2.485372627708966,4.753499333835283,3.813105389736255,6.132736114731147,5.516955574039384,8.59088486528141,4.2868225181813235,7.843273837982363,7.889901000626971,1.7958913447022538,5.507337802779944,5.933294777275179,8.19975975723691,1.3838500318145257,3.8245211947276756,2.413448945657568,3.324186578263676,7.5715600203085405,4.248853595059469,3.150584919483011,1.8413401007011256,4.070278263631435,5.355825874499688,5.414419701725569,1.6115818866615568,9.44455884091655,4.1521047542997565,4.777680990454968,7.489965761347941,9.4157998303265,2.8206701877375706,7.792889912734012,8.387313814839114,9.005403612991671,1.612443980977532,3.5131747991641595,4.825468687740877,7.361181413586698,2.498194510806768,8.697988426872591,9.312256442990433,8.98245576204771,9.56967206577115,5.022199642721941,3.689137078296764,4.947475476810814,3.49794670012666,7.318689134243976,8.964870789598091,8.649122669283063
2.5238011498777886,6.13383700495681,3.5019394574928477,9.677880472869079,4.386948170783109,9.050364701980698,3.0925958702708405,4.743180236160187,5.815782185118794,1.5120531384393796,8.699045502015476,8.090439289228062,9.444716332598604,4.532981835931455,6.716195627483761,6.309434438263998,9.29711689085877,8.282954204464222,4.32792852084121,2.480674693952967,5.503680850325068,2.1587620235355924,8.282833292110379,1.9204478106402383,2.805969452260638,5.417381896331931,9.532501770499643,2.787202683604899,6.964731192291293,7.527344628753967,7.003904776652178,7.758568725253904,4.567967985742587,5.645103591811554,2.6650688628830785,1.4123298675646727,9.115683497377077,8.434390981372594,1.067819566017162,8.543606365675206,9.677465924970074,6.971631771503532,5.779301624078269,9.261175590943116,3.656176984151294,6.114723460908297,5.277227907317158,3.5002437269872457,1.4647550993656069,9.940015838144141,5.6510923793547105,4.0056956054059185,1.4959291487946254,6.496947624659381,4.643285254819494,3.7622058171666546,8.679322787308655,5.569667321981429,4.072468218276435,8.386273285948416,3.9629396043177185,6.335769793745063,6.407710429393565,2.5088004102963115,7.468731164164282,7.148785484737026,3.1463886158010372,5.9424637891751155,9.00689818011462,5.503803572628344,7.590157948130011,5.466696448982398,1.8808211831025718,5.3479079612696365,1.097011181732635,4.0778412147849785,1.711883755784181,7.839355119498977,3.946157935167717,4.596385119108408,6.007189085531404,1.8757528671697494,1.5011996319305063,7.93831026725999,2.308324735585043,9.328873524057537,9.814888503360619,1.4694971729120725,2.952092996887518,6.7515087479801466,8.348648149606815,9.558261344397325,1.5643508688305685,3.2998786271919798,1.2950086663499398,9.138851903148222,6.613398011603436,9.95156164766613,8.647511287315726,3.475445267830608
8.830519570820075,8.648318949175366,5.022839195364377,3.8662861466147707,4.906275413674773,5.1047154756398285,9.689318889216942,6.831039935030965,5.711157939677041,6.614147156231066,9.791095188123506,6.841238323008168,4.138845427085798,4.608707601199316,3.2628232690939116,7.276644460151447,1.2586178337463532,9.594502800385937,2.1308619270305065,7.678319377816043,1.7766182447778611,5.267844538436802,8.482588236413992,9.075387256919305,2.8048863121080108,5.217713650320024,9.260301851253907,3.5788892210693755,9.253795292379264,9.758426378635587,1.6835518369571472,8.027587012625293,5.908019382411836,6.892878119854139,1.6490370499894216,2.7732597361954303,1.7714058568687108,3.4279715588066666,7.877046215676933,8.780854673108962,9.974217821809525,5.6476856443927925,6.950342659750894,1.4701536264258332,5.000472677443929,9.08299850587201,9.432807449951115,3.694834547166397,9.483361648601946,6.825396285109526,3.3055552576530074,7.615316562599401,7.836758870929369,2.991541186304747,9.95940223047978,3.7520728612904763,3.8352245178742357,6.445695167455542,4.503877528592707,5.44201231479397,4.984187539898249,9.88612228114261,6.556648138491602,4.354467910680851,9.430809349680976,4.456106601010381,2.5959292888140375,6.135552706470596,2.48059201726168,2.9943044746569973,2.6462919242132816,7.419537985161834,5.112502187197692,7.616525847663754,1.0457950288931321,6.567556770134328,3.9014317513135572,3.366740206621961,8.322110205805025,1.1014601537969275,8.95588234916959,6.372966924848575,1.7501767601641829,1.6814284147503251,4.495335097039278,4.292794077815882,5.162065198495346,6.669159344885574,1.0445433794361918,7.390918573799303,5.1691530464141735,2.551375765863723,8.980551885612194,6.22349864126852,2.4269266145844246,2.3734792237513886,9.511287279647732,9.195826834147946,6.230417197769076,9.708213120160632
8.83404665066733,6.709757992585431,1.1529484168674797,3.8971280428045603,6.5243319267739235,8.729374953898986,7.959358204891065,3.4782832456213306,2.898198948185341,9.728495866024051,9.905768644189754,9.21508435060176,4.534984515703288,4.982132143028368,8.832078920421255,4.021874497851148,6.857841012570197,6.660637686585764,4.2263986235653235,7.642464024033348,6.3606183739459645,4.513204324977241,8.03549847208123,9.045712594767581,4.593150204486527,3.3632764073523704,5.206501145989348,9.613023477079745,5.026502022487778,4.84927206369966,6.3065817239471995,4.37627639331904,6.490211868428476,2.938693251930439,9.457471507574855,1.6299820901153663,5.097404984036007,1.1421085212676312,8.637019165692529,7.036934762981254,3.884790558807077,2.317234358977389,9.134157316956278,1.3801160565188146,2.332038115005685,5.821730676610271,9.61598874161876,9.315684461994357,6.440053975012233,1.6315765519603271,4.512167236064959,3.5200418791174353,2.5456785365093624,2.887391990589428,6.564593319060309,7.9513340320523955,4.738602101950496,5.314158540276264,2.506080598761569,8.772312855155965,2.1192277333572225,9.479265262400968,8.553338489920254,2.0820821513291414,1.9498183211537645,8.13585301092422,2.0064491524253483,7.023832487012127,3.720986575647129,8.310107750829452,8.392325088312662,3.5551640960567594,8.877945448038016,3.6038589427536647,2.6827639369242204,4.991650060634248,5.988490405435492,4.0755536537223165,4.277768751143137,7.384387491131617,3.4828657005267116,9.990592915463537,7.052948272838183,9.99881126627989,7.565042548826449,5.734864704224136,1.199430673899176,9.071954782672156,3.668603699749993,1.1107877040864982,4.163762195346523,8.108531025351304,5.621217616440959,1.1931644359761857,9.823020456413417,4.2929085639941,9.089355215448235,5.789032104407356,6.989063822570214,9.289370323796755
